map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_245_1_type=Marker_BARCssr	L_m_Sat_245_1	Sat_245	115.07	115.07	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1399_type=ContigW82_mismatch	WmFPC_Contig1399		29.90	30.87	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR1778_1_type=Marker_SSR-from-BAC	L_m_SSR1778_1	SSR1778	29.90	29.90	Marker_SSR-from-BAC			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt652_1_type=Marker_BARCssr	L_m_Satt652_1	Satt652	30.87	30.87	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1625_type=ContigW82_mismatch	WmFPC_Contig1625		40.14	41.86	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt462_1_type=Marker_BARCssr	L_m_Satt462_1	Satt462	41.00	41.00	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1697_type=ContigW82_mismatch	WmFPC_Contig1697		21.58	24.82	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0824_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0824_1	SSR0824	23.20	23.20	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1882_type=ContigW82_mismatch	WmFPC_Contig1882		58.97	60.07	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sct_010_1_type=Marker_BARCssr	L_m_Sct_010_1	Sct_010	59.52	59.52	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2084_type=ContigW82_mismatch	WmFPC_Contig2084		30.86	35.30	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_B164_1_type=Marker_RFLP	L_r_B164_1	B164	35.30	35.30	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2481_type=ContigW82_mismatch	WmFPC_Contig2481		58.55	60.48	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig6136_type=ContigW82_mismatch	WmFPC_Contig6136		18.05	43.69	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7286_type=ContigW82_mismatch	WmFPC_Contig7286		27.70	30.79	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0545_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0545_1	SSR0545	27.70	27.70	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7308_type=ContigW82_mismatch	WmFPC_Contig7308		100.40	117.20	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7466_type=ContigW82_mismatch	WmFPC_Contig7466		78.23	101.30	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_K385_1_type=Marker_RFLP	L_r_K385_1	K385	101.30	101.30	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7551_type=ContigW82_mismatch	WmFPC_Contig7551		36.16	37.24	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7737_type=ContigW82_mismatch	WmFPC_Contig7737		29.60	29.62	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_A106_1_type=Marker_RFLP	L_r_A106_1	A106	29.60	29.60	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7780_type=ContigW82_mismatch	WmFPC_Contig7780		34.28	42.91	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0038_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0038_1	SSR0038	38.60	38.60	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2038_type=ContigWm82	WmFPC_Contig2038		107.53	108.47	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR3404_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR3404_1	SSR3404	108.00	108.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2209_type=ContigWm82	WmFPC_Contig2209		110.27	111.94	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_A802_2_type=Marker_RFLP	L_r_A802_2	A802	111.10	111.10	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2443_type=ContigWm82	WmFPC_Contig2443		99.83	100.97	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Bng095_1_type=Marker_RFLP	L_r_Bng095_1	Bng095	100.40	100.40	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2808_type=ContigWm82	WmFPC_Contig2808		99.86	100.94	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig3988_type=ContigWm82	WmFPC_Contig3988		83.89	84.72	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0109_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0109_1	SSR0109	84.30	84.30	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig4511_type=ContigWm82	WmFPC_Contig4511		11.12	11.82	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig850_type=ContigW82	WmFPC_Contig850		1.07	1.31	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt723_1_type=Marker_BARCssr	L_m_Satt723_1	Satt723	1.07	1.07	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_408_1_type=Marker_BARCssr	L_m_Sat_408_1	Sat_408	1.31	1.31	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1377_type=ContigW82	WmFPC_Contig1377		29.80	30.50	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR3791_1_type=Marker_SSR-from-BAC	L_m_SSR3791_1	SSR3791	29.80	29.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0475_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0475_1	SSR0475	30.50	30.50	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1703_type=ContigW82	WmFPC_Contig1703		18.79	21.07	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt238_1_type=Marker_BARCssr	L_m_Satt238_1	Satt238	19.93	19.93	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1906_type=ContigW82	WmFPC_Contig1906		11.12	11.47	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_301_1_type=Marker_BARCssr	L_m_Sat_301_1	Sat_301	11.12	11.12	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig2361_type=ContigW82	WmFPC_Contig2361		-0.73	0.73	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt495_1_type=Marker_BARCssr	L_m_Satt495_1	Satt495	0.00	0.00	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig3459_type=ContigW82	WmFPC_Contig3459		70.19	70.36	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt527_1_type=Marker_BARCssr	L_m_Satt527_1	Satt527	70.36	70.36	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig3670_type=ContigW82	WmFPC_Contig3670		86.91	87.91	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_286_1_type=Marker_BARCssr	L_m_Sat_286_1	Sat_286	87.41	87.41	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig16_type=ContigW82_mismatch	WmFPC_Contig16		31.25	36.70	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_397_1_type=Marker_BARCssr	L_m_Sat_397_1	Sat_397	31.25	31.25	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_191_1_type=Marker_BARCssr	L_m_Sat_191_1	Sat_191	32.00	32.00	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_320_1_type=Marker_BARCssr	L_m_Sat_320_1	Sat_320	32.36	32.36	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR3856_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR3856_1	SSR3856	35.10	35.10	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_A023_1_type=Marker_RFLP	L_r_A023_1	A023	36.70	36.70	Marker_RFLP			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig33_type=ContigW82_mismatch	WmFPC_Contig33		72.98	83.48	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_099_1_type=Marker_BARCssr	L_m_Sat_099_1	Sat_099	78.23	78.23	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig36_type=ContigW82_mismatch	WmFPC_Contig36		25.86	35.73	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt694_1_type=Marker_BARCssr	L_m_Satt694_1	Satt694	30.79	30.79	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig43_type=ContigW82_mismatch	WmFPC_Contig43		49.86	57.46	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_150_1_type=Marker_BARCssr	L_m_Sat_150_1	Sat_150	53.66	53.66	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig45_type=ContigW82_mismatch	WmFPC_Contig45		30.88	32.30	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_187_1_type=Marker_BARCssr	L_m_Sat_187_1	Sat_187	30.88	30.88	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0366_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0366_1	SSR0366	32.30	32.30	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig59_type=ContigW82_mismatch	WmFPC_Contig59		-4.26	4.26	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig74_type=ContigW82_mismatch	WmFPC_Contig74		51.66	55.66	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig121_type=ContigW82_mismatch	WmFPC_Contig121		33.30	41.30	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR0903_1_type=Marker_SSR-from-BAC_confirmed	L_m_SSR0903_1	SSR0903	37.30	37.30	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR1369_1_type=Marker_SSR-from-BAC	L_m_SSR1369_1	SSR1369	85.70	85.70	Marker_SSR-from-BAC			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig7823_type=ContigW82_mismatch	WmFPC_Contig7823		83.05	88.36	Contig_W82_mismatch			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1306_type=ContigWm82	WmFPC_Contig1306		30.00	31.74	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1313_type=ContigWm82	WmFPC_Contig1313		29.68	32.05	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Sat_388_1_type=Marker_BARCssr	L_m_Sat_388_1	Sat_388	30.86	30.86	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1315_type=ContigWm82	WmFPC_Contig1315		69.66	70.72	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt678_1_type=Marker_BARCssr	L_m_Satt678_1	Satt678	70.19	70.19	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt711_1_type=Marker_BARCssr	L_m_Satt711_1	Satt711	30.87	30.87	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig909_type=ContigWm82	WmFPC_Contig909		22.71	24.37	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt388_1_type=Marker_BARCssr	L_m_Satt388_1	Satt388	23.54	23.54	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig1136_type=ContigWm82	WmFPC_Contig1136		30.45	31.29	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig289_type=ContigWm82	WmFPC_Contig289		10.51	12.44	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_Satt446_1_type=Marker_BARCssr	L_m_Satt446_1	Satt446	11.47	11.47	Marker_BARCssr			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig304_type=ContigWm82	WmFPC_Contig304		29.64	33.96	Contig_W82			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_SSR2056_1_type=Marker_SSR-from-BAC	L_m_SSR2056_1	SSR2056	31.80	31.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_L	L	-4.26	117.20	GmWmPhys2008_L_WmFPC_Contig560_type=ContigWm82	WmFPC_Contig560		29.95	31.79	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig338_type=ContigWm82	WmFPC_Contig338		26.21	28.02	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Satt159_1_type=Marker_BARCssr_confirmed	N_m_Satt159_1	Satt159	27.12	27.12	Marker_BARCssr_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig411_type=ContigWm82	WmFPC_Contig411		33.00	38.00	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0524_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0524_1	SSR0524	35.50	35.50	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1246_type=ContigWm82	WmFPC_Contig1246		85.96	86.84	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0221_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0221_1	SSR0221	86.40	86.40	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig4278_type=ContigWm82	WmFPC_Contig4278		20.93	21.46	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR3060_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR3060_1	SSR3060	21.20	21.20	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig5752_type=ContigWm82	WmFPC_Contig5752		3.90	4.75	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Sat_379_1_type=Marker_BARCssr	N_m_Sat_379_1	Sat_379	4.33	4.33	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1353_type=ContigW82	WmFPC_Contig1353		65.40	74.98	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR1483_1_type=Marker_SSR-from-BAC	N_m_SSR1483_1	SSR1483	65.40	65.40	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Satt237_1_type=Marker_BARCssr	N_m_Satt237_1	Satt237	74.98	74.98	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1460_type=ContigW82	WmFPC_Contig1460		77.09	77.90	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Sat_304_1_type=Marker_BARCssr	N_m_Sat_304_1	Sat_304	77.09	77.09	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2166_1_type=Marker_SSR-from-BAC	N_m_SSR2166_1	SSR2166	77.90	77.90	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig2511_type=ContigW82	WmFPC_Contig2511		127.80	128.60	Contig_W82			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_K494_1_type=Marker_RFLP	N_r_K494_1	K494	128.20	128.20	Marker_RFLP			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig74_type=ContigW82_mismatch	WmFPC_Contig74		75.09	79.08	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig107_type=ContigW82_mismatch	WmFPC_Contig107		32.62	36.41	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Satt683_1_type=Marker_BARCssr	N_m_Satt683_1	Satt683	34.52	34.52	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig121_type=ContigW82_mismatch	WmFPC_Contig121		33.80	41.80	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2101_1_type=Marker_SSR-from-BAC	N_m_SSR2101_1	SSR2101	37.80	37.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig182_type=ContigW82_mismatch	WmFPC_Contig182		90.54	95.68	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Sat_306_1_type=Marker_BARCssr	N_m_Sat_306_1	Sat_306	93.11	93.11	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig312_type=ContigW82_mismatch	WmFPC_Contig312		74.47	79.71	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig325_type=ContigW82_mismatch	WmFPC_Contig325		99.72	106.94	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Sat_125_1_type=Marker_BARCssr	N_m_Sat_125_1	Sat_125	103.33	103.33	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig335_type=ContigW82_mismatch	WmFPC_Contig335		39.67	44.33	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Mng456_1_type=Marker_RFLP	N_r_Mng456_1	Mng456	42.00	42.00	Marker_RFLP			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig381_type=ContigW82_mismatch	WmFPC_Contig381		36.90	39.20	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0440_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0440_1	SSR0440	36.90	36.90	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2292_1_type=Marker_SSR-from-BAC	N_m_SSR2292_1	SSR2292	39.20	39.20	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig562_type=ContigW82_mismatch	WmFPC_Contig562		43.40	46.70	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0309_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0309_1	SSR0309	43.40	43.40	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR3659_1_type=Marker_SSR-from-BAC	N_m_SSR3659_1	SSR3659	46.70	46.70	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig756_type=ContigW82_mismatch	WmFPC_Contig756		34.16	43.02	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Sat_166_1_type=Marker_BARCssr	N_m_Sat_166_1	Sat_166	38.59	38.59	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig789_type=ContigW82_mismatch	WmFPC_Contig789		42.20	44.00	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0469_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0469_1	SSR0469	42.20	42.20	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0735_1_type=Marker_SSR-from-BAC	N_m_SSR0735_1	SSR0735	44.00	44.00	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig933_type=ContigW82_mismatch	WmFPC_Contig933		27.52	31.05	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_Satt641_1_type=Marker_BARCssr	N_m_Satt641_1	Satt641	29.28	29.28	Marker_BARCssr			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1274_type=ContigW82_mismatch	WmFPC_Contig1274		2.08	6.58	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1348_type=ContigW82_mismatch	WmFPC_Contig1348		92.16	94.06	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1731_type=ContigW82_mismatch	WmFPC_Contig1731		34.52	38.20	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0203_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0203_1	SSR0203	38.20	38.20	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig1975_type=ContigW82_mismatch	WmFPC_Contig1975		46.69	49.31	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2942_1_type=Marker_SSR-from-BAC	N_m_SSR2942_1	SSR2942	48.00	48.00	Marker_SSR-from-BAC			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig2417_type=ContigW82_mismatch	WmFPC_Contig2417		39.78	41.02	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR1510_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR1510_1	SSR1510	40.40	40.40	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig2513_type=ContigW82_mismatch	WmFPC_Contig2513		37.38	39.22	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR0247_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR0247_1	SSR0247	38.30	38.30	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig7241_type=ContigW82_mismatch	WmFPC_Contig7241		35.63	41.55	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig7498_type=ContigW82_mismatch	WmFPC_Contig7498		34.84	40.16	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR3887_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR3887_1	SSR3887	37.50	37.50	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig7667_type=ContigW82_mismatch	WmFPC_Contig7667		37.88	40.33	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2871_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR2871_1	SSR2871	39.10	39.10	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_WmFPC_Contig7691_type=ContigW82_mismatch	WmFPC_Contig7691		35.88	37.33	Contig_W82_mismatch			0	
GmWmPhys2008_N	N	0.00	128.60	GmWmPhys2008_N_SSR2423_1_type=Marker_SSR-from-BAC_confirmed	N_m_SSR2423_1	SSR2423	36.60	36.60	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_B2	B2	0.00	114.42	GmWmPhys2008_B2_WmFPC_Contig342_type=ContigWm82	WmFPC_Contig342		52.84	57.56	Contig_W82			0	
GmWmPhys2008_B2	B2	0.00	114.42	GmWmPhys2008_B2_Satt168_1_type=Marker_BARCssr	B2_m_Satt168_1	Satt168	55.20	55.20	Marker_BARCssr			0	
