map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-029659-06282	BARC-029659-06282		85.70	85.70	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-043041-08509	BARC-043041-08509		85.88	85.88	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-065811-19769	BARC-065811-19769		85.89	85.89	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-040087-07659	BARC-040087-07659		86.32	86.32	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-065721-19678	BARC-065721-19678		86.32	86.32	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-052379-11435	BARC-052379-11435		86.52	86.52	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-020425-04614	BARC-020425-04614		86.64	86.64	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_Satt685	Satt685		87.06	87.06	SSR			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-032805-09049	BARC-032805-09049		87.28	87.28	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-029179-06104	BARC-029179-06104		87.74	87.74	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-016131-02290	BARC-016131-02290		88.47	88.47	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-013231-00451	BARC-013231-00451		89.74	89.74	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-013073-00440	BARC-013073-00440		90.16	90.16	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-022009-04249	BARC-022009-04249		91.30	91.30	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-042937-08466	BARC-042937-08466		92.37	92.37	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_Sat_381	Sat_381		92.75	92.75	SSR			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-013235-00458	BARC-013235-00458		93.35	93.35	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-014957-01937	BARC-014957-01937		93.38	93.38	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-025839-05112	BARC-025839-05112		93.42	93.42	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-017767-03127	BARC-017767-03127		93.53	93.53	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-057281-14664	BARC-057281-14664		93.74	93.74	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-060081-16350	BARC-060081-16350		93.74	93.74	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BARC-056621-14529	BARC-056621-14529		94.15	94.15	SNP			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_BE347343	BE347343		95.08	95.08	SSR			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_Satt231	Satt231		96.42	96.42	SSR			1	
GmConsensus40_E	E	0.00	98.11	GmConsensus40_E_Sat_376	Sat_376		98.11	98.11	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_AW310961	AW310961		0.40	0.40	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-016027-02038	BARC-016027-02038		2.34	2.34	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028423-05867	BARC-028423-05867		4.91	4.91	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-013639-01204	BARC-013639-01204		5.42	5.42	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-063377-18348	BARC-063377-18348		8.18	8.18	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-024473-04898	BARC-024473-04898		8.58	8.58	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt249	Satt249		10.55	10.55	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023739-03474	BARC-023739-03474		11.14	11.14	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-039059-07427	BARC-039059-07427		11.20	11.20	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028199-05787	BARC-028199-05787		11.21	11.21	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028006-06717	BARC-028006-06717		11.36	11.36	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-013651-01218	BARC-013651-01218		11.40	11.40	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-021153-03996	BARC-021153-03996		11.78	11.78	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-016069-02054	BARC-016069-02054		11.89	11.89	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt674	Satt674		12.13	12.13	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt287	Satt287		12.21	12.21	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt405	Satt405		13.43	13.43	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-018981-03289	BARC-018981-03289		19.26	19.26	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sct_046	Sct_046		22.52	22.52	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-035361-07166	BARC-035361-07166		22.91	22.91	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-025277-06467	BARC-025277-06467		22.95	22.95	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041767-08086	BARC-041767-08086		23.09	23.09	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-021641-04161	BARC-021641-04161		23.10	23.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041455-07988	BARC-041455-07988		23.15	23.15	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028599-05966	BARC-028599-05966		23.17	23.17	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-030595-06910	BARC-030595-06910		23.80	23.80	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041471-08009	BARC-041471-08009		23.80	23.80	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt285	Satt285		24.17	24.17	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059355-15761	BARC-059355-15761		24.28	24.28	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-042521-08287	BARC-042521-08287		24.37	24.37	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-014459-01381	BARC-014459-01381		24.39	24.39	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-013299-00471	BARC-013299-00471		24.82	24.82	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-014573-01581	BARC-014573-01581		24.82	24.82	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-048253-10517	BARC-048253-10517		25.25	25.25	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-018093-02513	BARC-018093-02513		25.29	25.29	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-045157-08897	BARC-045157-08897		25.35	25.35	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-016587-02150	BARC-016587-02150		25.41	25.41	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-020505-04644	BARC-020505-04644		25.44	25.44	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-014467-01559	BARC-014467-01559		25.69	25.69	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-018661-03231	BARC-018661-03231		26.03	26.03	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060265-16514	BARC-060265-16514		26.03	26.03	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041315-07963	BARC-041315-07963		26.34	26.34	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-022453-04332	BARC-022453-04332		26.43	26.43	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-048913-10752	BARC-048913-10752		26.43	26.43	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_339	Sat_339		26.98	26.98	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-016775-02320	BARC-016775-02320		27.94	27.94	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-029477-06200	BARC-029477-06200		31.14	31.14	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028307-05823	BARC-028307-05823		34.78	34.78	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-031195-07010	BARC-031195-07010		34.78	34.78	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-031525-07106	BARC-031525-07106		34.78	34.78	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-031951-07227	BARC-031951-07227		34.94	34.94	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-065799-19753	BARC-065799-19753		35.44	35.44	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-018889-03032	BARC-018889-03032		38.62	38.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-013953-01277	BARC-013953-01277		39.38	39.38	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sct_065	Sct_065		40.82	40.82	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028159-05778	BARC-028159-05778		41.63	41.63	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-014745-01638	BARC-014745-01638		41.81	41.81	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt280	Satt280		41.85	41.85	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt654	Satt654		41.96	41.96	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059919-16214	BARC-059919-16214		42.08	42.08	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-053335-11801	BARC-053335-11801		42.31	42.31	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-050447-09631	BARC-050447-09631		42.36	42.36	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt414	Satt414		43.59	43.59	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt132	Satt132		43.69	43.69	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_151	Sat_151		43.88	43.88	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056345-14268	BARC-056345-14268		43.88	43.88	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_259	Sat_259		44.05	44.05	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023625-03428	BARC-023625-03428		44.28	44.28	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060769-16868	BARC-060769-16868		44.34	44.34	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059287-15715	BARC-059287-15715		44.52	44.52	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058267-15191	BARC-058267-15191		44.58	44.58	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058115-15097	BARC-058115-15097		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058125-15101	BARC-058125-15101		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058941-15515	BARC-058941-15515		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056479-14396	BARC-056479-14396		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059707-16019	BARC-059707-16019		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-016205-02308	BARC-016205-02308		44.60	44.60	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-044047-08593	BARC-044047-08593		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-010869-00787	BARC-010869-00787		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-013151-01456	BARC-013151-01456		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-025801-05075	BARC-025801-05075		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-038343-10046	BARC-038343-10046		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-051521-11150	BARC-051521-11150		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-052587-11515	BARC-052587-11515		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056593-14514	BARC-056593-14514		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059701-16014	BARC-059701-16014		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060857-16934	BARC-060857-16934		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-062281-17737	BARC-062281-17737		44.61	44.61	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-017157-02225	BARC-017157-02225		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-061873-17563	BARC-061873-17563		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt596	Satt596		44.62	44.62	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-011071-00838	BARC-011071-00838		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-055881-13813	BARC-055881-13813		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056207-14142	BARC-056207-14142		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059661-15977	BARC-059661-15977		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-063899-18500	BARC-063899-18500		44.62	44.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-045065-08871	BARC-045065-08871		44.64	44.64	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-012451-00883	BARC-012451-00883		44.65	44.65	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056065-14027	BARC-056065-14027		44.72	44.72	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Scaa003	Scaa003		44.81	44.81	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-050959-10883	BARC-050959-10883		44.84	44.84	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt686	Satt686		44.91	44.91	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-015951-02021	BARC-015951-02021		45.06	45.06	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-030805-06944	BARC-030805-06944		45.42	45.42	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt529	Satt529		45.66	45.66	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_412	Sat_412		45.78	45.78	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt456	Satt456		45.97	45.97	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-019367-03899	BARC-019367-03899		46.05	46.05	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059377-15777	BARC-059377-15777		46.05	46.05	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059867-16171	BARC-059867-16171		46.05	46.05	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-022261-04297	BARC-022261-04297		46.06	46.06	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_165	Sat_165		46.09	46.09	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-055833-13755	BARC-055833-13755		46.10	46.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056221-14158	BARC-056221-14158		46.10	46.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-057903-14994	BARC-057903-14994		46.10	46.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060565-16726	BARC-060565-16726		46.10	46.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-061473-17226	BARC-061473-17226		46.10	46.10	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt622	Satt622		46.10	46.10	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-057595-14840	BARC-057595-14840		46.20	46.20	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt380	Satt380		46.35	46.35	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058241-15176	BARC-058241-15176		46.46	46.46	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059201-15674	BARC-059201-15674		46.62	46.62	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-010251-00569	BARC-010251-00569		46.64	46.64	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060225-16485	BARC-060225-16485		46.65	46.65	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-062825-18078	BARC-062825-18078		46.65	46.65	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-062135-17666	BARC-062135-17666		46.66	46.66	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-055949-13908	BARC-055949-13908		46.67	46.67	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056249-14187	BARC-056249-14187		46.73	46.73	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-032391-08958	BARC-032391-08958		46.73	46.73	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-058075-15082	BARC-058075-15082		46.75	46.75	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023655-03444	BARC-023655-03444		46.82	46.82	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023651-03441	BARC-023651-03441		46.83	46.83	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt406	Satt406		46.93	46.93	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-032295-08941	BARC-032295-08941		47.00	47.00	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041381-07975	BARC-041381-07975		47.00	47.00	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-019807-04396	BARC-019807-04396		47.20	47.20	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-011077-00839	BARC-011077-00839		47.27	47.27	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-061749-17368	BARC-061749-17368		47.28	47.28	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059379-15786	BARC-059379-15786		47.28	47.28	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059493-15859	BARC-059493-15859		47.28	47.28	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-015035-01962	BARC-015035-01962		47.30	47.30	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt215	Satt215		47.36	47.36	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sct_001	Sct_001		47.55	47.55	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt183	Satt183		48.06	48.06	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-010831-00759	BARC-010831-00759		48.27	48.27	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-043101-08533	BARC-043101-08533		48.98	48.98	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-056411-14301	BARC-056411-14301		48.98	48.98	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_093	Sat_093		49.79	49.79	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-039865-07595	BARC-039865-07595		49.86	49.86	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023719-03461	BARC-023719-03461		50.47	50.47	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-048421-10588	BARC-048421-10588		51.41	51.41	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-029037-06053	BARC-029037-06053		51.57	51.57	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-047927-10430	BARC-047927-10430		53.42	53.42	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-038949-07404	BARC-038949-07404		57.70	57.70	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_366	Sat_366		57.95	57.95	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059837-16121	BARC-059837-16121		58.39	58.39	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-018761-03242	BARC-018761-03242		58.47	58.47	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Sat_350	Sat_350		60.72	60.72	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-031917-07226	BARC-031917-07226		60.93	60.93	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-042193-08207	BARC-042193-08207		62.96	62.96	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-012111-00333	BARC-012111-00333		64.90	64.90	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-032663-09006	BARC-032663-09006		65.78	65.78	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-043081-08519	BARC-043081-08519		66.00	66.00	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-022321-04314	BARC-022321-04314		66.43	66.43	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-017697-03107	BARC-017697-03107		66.44	66.44	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-024047-04716	BARC-024047-04716		66.47	66.47	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059845-16134	BARC-059845-16134		66.49	66.49	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-022077-04282	BARC-022077-04282		66.56	66.56	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-014795-01662	BARC-014795-01662		66.56	66.56	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-059943-16234	BARC-059943-16234		66.85	66.85	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-042895-08450	BARC-042895-08450		67.05	67.05	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-041267-07957	BARC-041267-07957		67.23	67.23	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-043111-08534	BARC-043111-08534		67.48	67.48	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-060179-16450	BARC-060179-16450		67.74	67.74	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-030499-06883	BARC-030499-06883		67.76	67.76	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-011645-00322	BARC-011645-00322		67.89	67.89	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028339-05837	BARC-028339-05837		67.97	67.97	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-011637-00315	BARC-011637-00315		68.71	68.71	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-010297-00580	BARC-010297-00580		69.89	69.89	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-028369-05854	BARC-028369-05854		69.97	69.97	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-023637-03433	BARC-023637-03433		70.40	70.40	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_Satt244	Satt244		70.70	70.70	SSR			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-049039-10794	BARC-049039-10794		70.99	70.99	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-039399-07318	BARC-039399-07318		71.19	71.19	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-010095-00512	BARC-010095-00512		71.42	71.42	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-012971-00414	BARC-012971-00414		71.56	71.56	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-064455-18689	BARC-064455-18689		71.56	71.56	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-024115-04764	BARC-024115-04764		71.92	71.92	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-046044-10204	BARC-046044-10204		72.14	72.14	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-042697-08373	BARC-042697-08373		72.48	72.48	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-039625-07523	BARC-039625-07523		73.21	73.21	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-040393-07727	BARC-040393-07727		73.25	73.25	SNP			1	
GmConsensus40_J	J	0.00	90.46	GmConsensus40_J_BARC-027836-06689	BARC-027836-06689		73.54	73.54	SNP			1	
